Temperature,0.0025,0.005,0.0075000000000000015,0.01,0.012499999999999999,0.015000000000000003,0.0175,0.02,0.0225
138.0,-4.9195615454596364e-05,-9.188857521342164e-05,-0.0001284435027124494,-0.00015930294752592987,-0.000185418380506301,-0.00020718998129618386,-0.0002257560163009998,-0.0002414631403150526,-0.0002541191507445085
139.0,-5.240140960244007e-05,-9.738533796899886e-05,-0.00013639170590107468,-0.00016836780404422128,-0.00019318091394500297,-0.00021753790076868465,-0.00023489019473456443,-0.0002500821573142842,-0.00026274631773846174
140.0,-5.636356008161798e-05,-0.00010473244342291038,-0.0001436703460705235,-0.00017588409410406578,-0.00020327051762202464,-0.0002253736485401956,-0.00024349711575809705,-0.0002568579090371456,-0.0002685574515716585
141.0,-6.073412373411266e-05,-0.00011149770780046112,-0.00015167728840427615,-0.00018582407295266218,-0.00021184438811057906,-0.00023400461270756324,-0.0002508325229210749,-0.00026376140428664637,-0.00027430372698678793
142.0,-6.416122120121122e-05,-0.00011743806033797155,-0.0001595084527962479,-0.0001936385591969609,-0.0002225658618892423,-0.00024238622822306502,-0.0002586098457656661,-0.0002717618698724469,-0.00028057324596599404
143.0,-6.806999251303205e-05,-0.00012433501594472717,-0.00016767765601961371,-0.00020232063588572255,-0.00022993736679483056,-0.00025026400199346257,-0.00026668453475314703,-0.0002758590505444584,-0.00028401092202664824
144.0,-7.26447783821408e-05,-0.00013085476488940484,-0.00017606727506699505,-0.00021097954500560876,-0.00023763020577166632,-0.00025707642182752714,-0.0002719776957086559,-0.0002824809118931444,-0.00028743278037723306
145.0,-7.722738743235074e-05,-0.00013852425829923338,-0.0001847289752429446,-0.00021953269522219314,-0.00024573643178444905,-0.00026465397263825027,-0.0002764596063810692,-0.0002841502523142062,-0.0002892892741082699
146.0,-8.326032263195674e-05,-0.0001459248837344686,-0.0001929227660333077,-0.0002284520039239707,-0.0002530064325494513,-0.00027043066338551595,-0.0002811641983611691,-0.0002877985525553337,-0.00029151157774932255
147.0,-8.8417533577678e-05,-0.00015368085398478792,-0.0002023383115640655,-0.0002352443399710427,-0.0002598429047590846,-0.0002748507250065423,-0.0002850364238846688,-0.0002893687164333688,-0.0002909459694906371
148.0,-9.287520608408989e-05,-0.00016201382704186885,-0.0002097846726391477,-0.00024330029409871509,-0.00026683222244311286,-0.0002796445147631346,-0.00028908912674790495,-0.0002918463077087508,-0.0002917404808685644
149.0,-9.781332592747126e-05,-0.00016903980074167027,-0.00021783443374013642,-0.00025053504122722554,-0.00027222765741487915,-0.00028455048421252896,-0.00029043514579095447,-0.0002905544583086457,-0.0002882446553027999
150.0,-0.00010451701571999414,-0.00017626044006757488,-0.00022468411650352637,-0.0002574464142755139,-0.0002771737717056197,-0.00028688735249703947,-0.0002909728036800677,-0.00028937127708669264,-0.0002865605242976605
151.0,-0.00010938009288774166,-0.00018503714678152987,-0.00023309317761332953,-0.0002632503017077633,-0.0002821528390098636,-0.00029064925270148905,-0.00029163001448541197,-0.00028815623604583145,-0.0002818257915272561
152.0,-0.00011602109818451794,-0.0001919519654907651,-0.00023993741898508587,-0.00026952610267144054,-0.00028443913987590165,-0.0002916302574911898,-0.00029009339291494554,-0.00028572397336113485,-0.00027921133116427484
153.0,-0.00012115760206972196,-0.00020075577807029724,-0.0002484759341849612,-0.00027420394162874415,-0.0002874885061550043,-0.00029070589969034397,-0.0002891427915997179,-0.000282635215809533,-0.0002727832863958955
154.0,-0.00012784477743331792,-0.0002065669664204541,-0.00025420460480426034,-0.0002783491841626482,-0.00029045740794869857,-0.0002910749219657723,-0.0002862046044233987,-0.00027729757940494375,-0.00026608169217323945
155.0,-0.00013398883349341302,-0.00021540214761314042,-0.0002608676777696946,-0.0002818763244496905,-0.0002904934989385429,-0.0002888323512093275,-0.0002834710664966487,-0.0002718962428055654,-0.0002600285736512611
156.0,-0.00014035777497476432,-0.00022130277033950702,-0.0002660257810469148,-0.0002858993965580161,-0.00029195265983084643,-0.00028831555447053267,-0.0002777243093800617,-0.00026667019377870445,-0.00025285499112832416
157.0,-0.00014643528072200008,-0.00022786636276152936,-0.00027060516225148323,-0.00028755126442996955,-0.0002912719318928138,-0.00028526235489765645,-0.0002729748940906543,-0.00025999858586537146,-0.0002444959892845422
158.0,-0.00015275237775689483,-0.0002356122667650191,-0.00027509306830947436,-0.0002901284262665144,-0.00029050768139532955,-0.00028209267638689225,-0.0002665436077259499,-0.000252172331109851,-0.0002357843163724558
159.0,-0.00015956727844722537,-0.00024151326122997968,-0.0002798035394240871,-0.00029098856350367753,-0.00028823094655195877,-0.00027629605785743573,-0.0002624637446018377,-0.00024480184710045635,-0.00022712484842855968
160.0,-0.00016662618957413903,-0.00024887273199351466,-0.0002831684649134468,-0.0002917398360043924,-0.0002838103025007021,-0.00027038047007183565,-0.00025441717575002846,-0.00023664084632202191,-0.0002180254744738631
161.0,-0.00017406891100064378,-0.00025538909291953184,-0.0002858116952069923,-0.0002899176263407313,-0.0002809684487201202,-0.00026519770210862835,-0.0002471045787221345,-0.00022841518556651123,-0.00020877949631316442
162.0,-0.00017923777892438225,-0.00026033712745345873,-0.0002882497359600199,-0.00028963417787327236,-0.0002788082589633948,-0.0002598481997699949,-0.00023878945395644865,-0.00021767577509156932,-0.0001999383567631846
163.0,-0.0001865504090705392,-0.00026708413163128585,-0.00029029227758704015,-0.0002878697171123918,-0.0002729859761946005,-0.0002515981906528647,-0.0002300664610340916,-0.00021055212801812176,-0.00018996758453333363
164.0,-0.00019374875405142475,-0.0002704101439726966,-0.00029180243656557554,-0.0002867663849683444,-0.00026716660235812995,-0.00024532296680226565,-0.00022289790745902324,-0.0002002331485753943,-0.00018016728656028533
165.0,-0.0001999534473143695,-0.0002754709985628071,-0.0002924634615788734,-0.000282162645745819,-0.00026114885858842475,-0.00023728192460162277,-0.00021340732700152046,-0.000190519499100806,-0.00017033959187434363
166.0,-0.0002075631670242635,-0.00027985416214581084,-0.0002920064315777012,-0.00027737225880640796,-0.000255160299586597,-0.00022871516085586313,-0.00020398636240444393,-0.00018181196193357293,-0.0001612227642784317
167.0,-0.00021314600807769793,-0.00028320895554187253,-0.00029023260874588255,-0.00027422951135155265,-0.0002464437558552835,-0.00022164946530457574,-0.00019547069127860174,-0.00017241146597009159,-0.0001521666651412206
168.0,-0.00021976807740113928,-0.0002865617805369162,-0.0002890979030836072,-0.0002681078917478133,-0.0002410664182859884,-0.0002131682169815177,-0.0001855645617313932,-0.00016349121553117392,-0.0001435540430009165
169.0,-0.0002274733824698882,-0.00028764639281214654,-0.00028613405465115893,-0.0002624685965935408,-0.00023308204488594464,-0.00020452034781570273,-0.00017856445777470828,-0.00015556087684738066,-0.00013462674366687132
170.0,-0.00023206573514757272,-0.00029025431232805983,-0.00028453346681060987,-0.00025673016741437147,-0.00022452655821440697,-0.0001959913462807264,-0.00016855366014378013,-0.00014485543396351768,-0.0001254612167714944
171.0,-0.0002385261854326932,-0.0002898369826351914,-0.00028028891517966795,-0.0002497745948161288,-0.00021820349043304507,-0.00018740755853894505,-0.00015994757814357942,-0.00013678154162008495,-0.00011637952818761016
172.0,-0.00024520985784605046,-0.00029171754894330307,-0.0002770810567811541,-0.0002441576067262086,-0.00021014485167869426,-0.00017748263333989826,-0.00015081325888431798,-0.00012886303632290007,-0.00010920984027731441
173.0,-0.00024988317283857094,-0.000291962473718641,-0.00027184885209314695,-0.00023570188151939692,-0.00020094885502310825,-0.0001697425511803623,-0.00014182451263708423,-0.00011942154323760134,-0.00010211512737563667
174.0,-0.0002558402043205165,-0.0002926206016114511,-0.0002677237306394578,-0.00022944898578502955,-0.00019344920247628817,-0.00016053278818913027,-0.0001350398837348742,-0.00011208247473915237,-9.481680442494577e-05
175.0,-0.00026017178761392456,-0.00029049575150494735,-0.00026285484124143055,-0.00022088177208936814,-0.00018463925169068696,-0.0001522169414866665,-0.00012602832696946066,-0.00010532664167047266,-8.854776954557934e-05
176.0,-0.00026536642489205395,-0.00029037929769866455,-0.00025615120370193925,-0.0002145211323411256,-0.00017571703094889228,-0.00014503882404519298,-0.00011817286340614915,-9.788645597533781e-05,-8.226332498798033e-05
177.0,-0.00026996479070474385,-0.00028690861788351036,-0.00025047406874909603,-0.00020598568578891472,-0.00016721486047191692,-0.00013648627696769718,-0.00011308257415972282,-9.082095734806758e-05,-7.601231493469343e-05
178.0,-0.00027309811282924453,-0.00028413849517321317,-0.00024392510370550778,-0.00019966669953978285,-0.00015980827231944813,-0.00012953526373415361,-0.00010509811792510249,-8.58221024761564e-05,-7.087387251347659e-05
179.0,-0.0002779049691133559,-0.0002815929810271134,-0.00023761398399159078,-0.00019080926576669197,-0.00015198085972158623,-0.0001222815924126573,-9.962183806504408e-05,-8.042812957964463e-05,-6.561849397420417e-05
180.0,-0.0002806495594221075,-0.0002783029613516748,-0.00023070609963277302,-0.00018297845496126572,-0.00014373195985599728,-0.00011633086757245968,-9.336760490489582e-05,-7.553178146424697e-05,-6.136062488667354e-05
181.0,-0.00028462318223796947,-0.0002748814275461155,-0.00022344593540700127,-0.00017588086557405948,-0.00013664473029838297,-0.00010827789176061295,-8.694784860219992e-05,-7.04091851940376e-05,-5.860906496657755e-05
182.0,-0.0002873433562100279,-0.0002709300234551171,-0.00021610115037230346,-0.00016849137744814457,-0.00013028418718785472,-0.00010235220965057756,-8.199980506232975e-05,-6.753518510890838e-05,-5.470487095714537e-05
183.0,-0.0002895275574591255,-0.000266421099950392,-0.00020878305069660196,-0.00016191239591785544,-0.0001228597698335845,-9.656193888124034e-05,-7.678421146044162e-05,-6.184717646928716e-05,-5.1239784805793617e-05
184.0,-0.0002909104879214268,-0.00026083405484374916,-0.00020177446025552233,-0.00015426600949806034,-0.00011712340150230365,-9.200115158078008e-05,-7.283913972094187e-05,-6.098333211318086e-05,-5.150269464180249e-05
185.0,-0.0002924904282329294,-0.0002564218501512832,-0.00019501677525112548,-0.00014645523246441196,-0.00011173648908781696,-8.678166103908363e-05,-6.954339383202336e-05,-5.835117501400385e-05,-4.8801013214407896e-05
186.0,-0.0002935064113063985,-0.0002515145370883835,-0.00018851494542925981,-0.0001395043106800867,-0.00010550156786818212,-8.263323714487948e-05,-6.678241822505531e-05,-5.576233075958476e-05,-4.877694938011176e-05
187.0,-0.00029408339042327736,-0.0002456075123225267,-0.00018212401782834417,-0.00013394083015322417,-0.00010129051836050377,-7.819558582789537e-05,-6.408890035062054e-05,-5.368315988271869e-05,-4.8520386345497115e-05
188.0,-0.00029521582027388493,-0.00023944724748014396,-0.00017491296590362308,-0.0001267282541751953,-9.590221362771479e-05,-7.491459585113499e-05,-6.0652807979071833e-05,-5.376096618406596e-05,-4.758148342298837e-05
189.0,-0.00029422402553081037,-0.00023415807503266592,-0.00016831474245765455,-0.00012296202128699667,-9.221609737173818e-05,-7.13606541146803e-05,-6.00337823468708e-05,-5.306351237638019e-05,-4.913587609026287e-05
190.0,-0.0002941079762873991,-0.00022868040093444505,-0.00016238630188684602,-0.00011656684606609721,-8.794911772858398e-05,-6.976977239630657e-05,-6.018040658607785e-05,-5.428636659842042e-05,-5.114593827712394e-05
191.0,-0.00029316215667972244,-0.00022229829038945232,-0.00015713275047179675,-0.00011272711995117485,-8.4231849053494e-05,-6.804203347733051e-05,-5.7993507819889735e-05,-5.390390948048998e-05,-5.2232638381915734e-05
192.0,-0.000291431201139247,-0.00021622953924010677,-0.00015004460384178135,-0.00010794875161163087,-8.164119974487362e-05,-6.765664013548739e-05,-5.85432464232298e-05,-5.5826883787921485e-05,-5.6322079384317845e-05
193.0,-0.0002890240473200056,-0.0002114654069158454,-0.00014400660925666204,-0.00010477546802036381,-7.907590010229745e-05,-6.731042513104108e-05,-6.003707615976548e-05,-5.812131378650982e-05,-5.868713904493647e-05
194.0,-0.0002879419265164176,-0.00020421719244241527,-0.00013987340093823145,-0.00010039436588607121,-7.915900980901684e-05,-6.817127967616947e-05,-6.120965768553002e-05,-6.097634702192496e-05,-6.249664571857851e-05
195.0,-0.00028532397516332594,-0.00019693019739220444,-0.00013507747646520634,-9.709675556307767e-05,-7.702826712836433e-05,-6.740473951066472e-05,-6.34776676685991e-05,-6.374556086836112e-05,-6.606890878388323e-05
196.0,-0.00028372851982752376,-0.00019365022850114616,-0.00012947110062442766,-9.404625478607669e-05,-7.575450985938543e-05,-6.724143102534245e-05,-6.715874404614875e-05,-6.656479123947701e-05,-7.086485454648986e-05
197.0,-0.00028263146086699955,-0.00018745189335907367,-0.00012577416271197494,-9.205488354764977e-05,-7.626831913729474e-05,-6.908726378080237e-05,-6.913310673330075e-05,-7.22481905206121e-05,-7.605669167361525e-05
198.0,-0.0002783722222149613,-0.00018177422135075047,-0.0001222452927757065,-9.196255843182292e-05,-7.588831766121633e-05,-7.294715332021092e-05,-7.297648198466499e-05,-7.704511734131157e-05,-8.094151176865256e-05
199.0,-0.00027574767772922,-0.00017663806135710352,-0.00011936647478012802,-9.007959856148506e-05,-7.925032137977318e-05,-7.508594355945393e-05,-7.698987299548481e-05,-8.19183293255404e-05,-8.718054938068301e-05
200.0,-0.0002714087808505083,-0.0001721914050371334,-0.00011581728970071697,-8.967132450038704e-05,-7.900138278347427e-05,-7.949324541663544e-05,-8.322912805499974e-05,-8.695335188122169e-05,-9.534649746677242e-05
201.0,-0.00026832802944290165,-0.00016624153425760988,-0.00011403717568527914,-8.9456647685352e-05,-8.152285646513966e-05,-8.216180571841235e-05,-8.652900477444452e-05,-9.461618728590054e-05,-0.00010151703175184697
202.0,-0.0002649829988962669,-0.00016345811727694437,-0.00011195471385424817,-9.151044744005247e-05,-8.465403601363506e-05,-8.797939766069934e-05,-9.350425425001746e-05,-0.00010072549390799384,-0.00011017990940468876
203.0,-0.00026168721353770133,-0.00015931932188976202,-0.00011051837704749178,-9.20796857075513e-05,-8.932959803670558e-05,-9.227111773302365e-05,-9.924821417600143e-05,-0.00010737878017347175,-0.00011742081142978434
204.0,-0.0002567486458684677,-0.00015656310061774292,-0.0001090442976808364,-9.37583419604779e-05,-9.222414588711851e-05,-9.761004917966763e-05,-0.00010641025365318603,-0.00011601701010174111,-0.0001267442108101588
205.0,-0.0002535659696264659,-0.00015143844068722252,-0.00010991874847580578,-9.620786610055428e-05,-9.68912993568037e-05,-0.00010369726489069043,-0.00011333844747224504,-0.00012448017185809934,-0.00013406750802196995
206.0,-0.00024968351300329983,-0.00014929578500958975,-0.00010924714909188752,-9.898131399004645e-05,-0.00010239554809229448,-0.00011146127639365977,-0.00012094753847423228,-0.00013251736785010226,-0.0001446375604792274
207.0,-0.0002445781438209735,-0.00014570626388529077,-0.00011039001253235691,-0.00010271874467402584,-0.00010713367374993298,-0.0001179788167134898,-0.0001298788650627221,-0.0001418007757206992,-0.0001530126340673693
208.0,-0.00024224744359195474,-0.0001441931860868029,-0.00011185466912112251,-0.0001071942326772078,-0.00011407704666555288,-0.00012478339468681004,-0.00013757899198776422,-0.00014921331822135493,-0.00016066383219050142
209.0,-0.0002378805413696198,-0.0001425699505440614,-0.0001137111340817193,-0.0001116668409416882,-0.00012095285159647096,-0.00013318136904173888,-0.00014724284649945385,-0.00015952384226017175,-0.00017100299955870513
210.0,-0.0002342910494892844,-0.00014191497621281874,-0.00011594897358994817,-0.00011689506462260841,-0.00012698619522985428,-0.0001411579726324447,-0.00015564235194141606,-0.0001688834162431789,-0.00017971066400930902
211.0,-0.00023081669472254363,-0.00014050763501096365,-0.00011779980514306836,-0.00012165365241278381,-0.0001342395007090596,-0.00015003475858518765,-0.00016516285765351632,-0.00017752355071317983,-0.00018940781795635323
212.0,-0.00022798354391843993,-0.00014076974735979954,-0.00012133373463607647,-0.0001289197124127194,-0.00014313184044919362,-0.0001580707926379308,-0.0001726599580625909,-0.00018747025127448925,-0.00019876365988901804
